id,label,f01|E:url[seminar],f02|#:text[abstract],f03|#:text[location],f04|#:text[LOCATION],f05|#:text[speaker],f06|#:text[SPEAKER],f07|#:text[date|time],f08|#:text[DATE|TIME],f09|#:tag[img],f10|#:text[tbc/tba],f11|#:tag[table],f12|#:url[neg_word],f13|#:text[seminar],f14|#ratio:text[LOCATION-TIME]
110507,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
110508,1,1,0,3,3,2,3,0,5,3,1,0,0,7,0
110511,1,1,0,3,1,2,7,0,6,3,1,0,0,11,0
110512,1,1,0,3,3,2,1,0,5,3,1,0,0,8,0
110516,1,1,0,3,2,1,1,0,5,3,1,0,0,9,0
110517,1,1,0,4,2,1,1,0,5,3,1,0,1,9,0
110518,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110519,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
110522,1,1,0,4,2,1,0,1,5,3,1,0,0,8,0
110523,1,1,0,3,1,5,0,2,5,3,1,0,0,11,0
110525,1,1,0,3,3,1,7,0,6,5,1,0,0,10,0
110572,2,1,0,1,16,1,14,0,12,3,0,0,0,21,1
110638,-1,0,0,1,0,0,2,1,0,5,0,1,0,1,0
110807,1,1,1,6,0,22,0,12,2,0,0,0,0,49,0
110982,1,1,0,7,5,1,0,1,5,6,0,0,0,7,1
111000,1,2,0,2,2,3,2,5,3,2,0,0,0,7,0
111008,1,2,0,2,2,2,0,5,3,2,0,0,0,7,0
111034,-1,0,0,1,2,4,0,4,1,2,0,0,0,1,2
111039,2,1,0,1,2,2,11,4,11,2,0,0,0,4,0
111048,2,1,0,4,4,0,0,0,19,0,0,5,0,8,0
111056,-1,0,0,1,2,2,3,5,1,3,0,0,0,1,2
111124,1,2,0,1,2,2,2,4,3,2,0,0,0,5,0
111144,1,2,0,2,3,2,3,4,3,2,0,0,0,7,1
111151,1,2,0,2,3,3,2,4,3,2,0,0,0,6,1
111181,-1,0,0,1,0,0,1,0,1,0,0,0,0,4,0
111207,-1,0,0,0,0,0,1,0,0,0,0,0,0,4,0
111233,1,2,0,2,3,2,1,4,2,2,1,0,0,4,1
111238,1,2,0,1,2,2,0,4,3,2,0,0,0,5,0
111241,1,2,0,1,2,2,0,4,3,2,0,0,0,5,0
111264,1,2,0,1,2,3,1,4,3,2,0,0,0,4,0
111265,1,2,0,2,3,3,0,4,3,2,0,0,0,4,1
111267,1,2,0,1,2,2,0,4,3,2,0,0,0,5,0
111268,1,2,0,2,3,2,0,4,3,2,0,0,0,4,1
111270,1,2,0,1,2,2,0,4,3,2,0,0,0,4,0
111273,1,2,0,2,3,2,2,7,2,2,0,0,0,5,1
111275,1,2,0,2,3,2,1,4,2,2,1,0,0,4,1
111281,1,2,0,3,3,3,1,4,3,2,0,0,0,4,1
111284,1,2,0,2,3,2,2,4,4,2,0,0,0,6,0
111308,1,2,0,3,3,3,1,4,3,2,0,0,0,4,1
111321,2,1,0,1,2,2,10,6,12,2,0,0,0,5,0
111335,1,2,0,1,2,2,2,4,3,2,0,0,0,6,0
111357,1,2,0,3,4,2,0,4,3,2,0,0,0,5,1
111381,1,2,0,3,4,2,0,4,3,2,0,0,0,5,1
111460,-1,0,0,2,0,0,0,0,0,5,0,0,0,0,0
111539,-1,0,0,2,0,0,0,0,0,6,0,0,0,0,0
111594,-1,0,0,1,4,0,1,2,3,2,0,0,0,0,1
111667,-1,0,0,0,2,0,0,1,10,12,0,1,0,2,0
111690,-1,0,0,0,2,0,0,1,1,2,0,1,0,2,2
111966,-1,0,0,0,2,0,0,1,1,2,0,1,0,2,2
112942,-1,1,0,5,7,0,0,1,2,6,0,0,0,23,3
112952,-1,0,0,5,7,0,3,1,1,5,0,0,0,5,7
112954,-1,1,0,6,8,19,3,2,2,6,0,0,0,25,4
112987,1,2,0,6,7,0,0,2,3,6,0,0,0,15,2
113477,-1,1,0,6,3,0,0,12,0,2,0,0,0,4,3
113725,-1,0,1,4,7,1,0,0,1,12,0,6,0,0,7
113767,-1,0,0,2,1,0,1,8,2,6,0,0,0,6,0
114065,2,1,0,1,0,2,2,10,8,5,0,0,0,16,0
114531,-1,1,0,3,0,0,2,12,1,6,0,0,0,2,0
114704,-1,0,0,3,2,1,0,5,0,2,0,0,0,1,2
114950,-1,1,0,17,13,0,0,0,1,6,0,3,0,6,13
114959,-1,1,0,18,14,0,0,0,1,4,0,3,0,6,14
115303,-1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
115417,-1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
115843,-1,0,0,4,4,0,0,3,2,1,0,0,0,0,2
116006,-1,0,0,6,5,0,0,5,15,1,0,0,0,0,0
116268,-1,0,0,6,8,1,0,0,2,1,0,0,0,1,4
117652,-1,1,0,11,6,3,0,0,0,3,0,0,0,8,6
117788,-1,0,0,5,3,0,0,0,0,3,0,0,0,0,3
117918,-1,0,0,5,22,1,0,1,4,4,0,0,0,0,5
117992,-1,1,0,17,13,0,0,0,1,6,0,3,0,6,13
